1.036516426437335241e+02 1.054356831513814541e+02 3.685731826910856057e+02 4.102828403749263089e+02 4.871868449890723696e+02 4.874653536206297986e+02
1.032039219470887872e+02 1.032039219470892562e+02 3.698963128300327412e+02 4.103317538460024139e+02 4.875963220534169409e+02 4.875963220534170546e+02
1.033658154383509356e+02 1.033658154383513477e+02 3.661309032895895257e+02 4.132512016572421203e+02 4.875429548217535967e+02 4.875429548217537103e+02
1.038060063714140284e+02 1.038060063714144547e+02 3.567897725375958089e+02 4.200535384097489668e+02 4.874027308189105838e+02 4.874027308189108112e+02
1.043935609880479518e+02 1.043935609880486766e+02 3.443075391704151684e+02 4.283019938539521831e+02 4.872327088093942393e+02 4.872327088093944099e+02
1.049276911212755294e+02 1.049276911212763679e+02 3.297466671924006505e+02 4.369324589666539396e+02 4.871195463093152966e+02 4.871195463093155240e+02
1.051607693667877896e+02 1.051607693667879317e+02 3.135123288379727455e+02 4.455415716042064105e+02 4.871674179074828999e+02 4.871674179074829567e+02
1.048254008633853118e+02 1.048254008633853971e+02 2.958009021783119579e+02 4.539422665959220353e+02 4.874825248663706247e+02 4.874825248663706816e+02
1.036621222355008740e+02 1.036621222355009593e+02 2.767565825647218958e+02 4.620119638562460409e+02 4.881560676979403866e+02 4.881560676979405002e+02
1.014444991057726071e+02 1.014444991057727350e+02 2.565234791610397451e+02 4.696453769910121991e+02 4.892483039393106878e+02 4.892483039393108015e+02
9.799875676835813465e+01 9.799875676835826255e+01 2.352602338270311293e+02 4.767440166941417488e+02 4.907766220624914695e+02 4.907766220624915263e+02
9.321584567490874917e+01 9.321584567490901918e+01 2.131394579300642533e+02 4.832191151938757798e+02 4.927100470298424852e+02 4.927100470298425989e+02
8.705517528628044488e+01 8.705517528628085699e+01 1.903404918968511197e+02 4.889986018413834472e+02 4.949712107469893567e+02 4.949712107469894704e+02
7.954088035800901935e+01 7.954088035800936041e+01 1.670394276938025371e+02 4.940336383157942350e+02 4.974450212744345095e+02 4.974450212744346800e+02
7.075281898269274450e+01 7.075281898269301450e+01 1.433986531219368032e+02 4.983023749903339308e+02 4.999917780405951362e+02 4.999917780405954204e+02
6.081504810624195301e+01 6.081504810624213064e+01 1.195574780298949804e+02 5.018098512690494886e+02 5.024618648850557747e+02 5.024618648850559453e+02
4.988421471802848828e+01 4.988421471802934093e+01 9.562504366573809023e+01 5.045838922288167510e+02 5.047094836707385070e+02 5.047094836707385070e+02
3.813946720917869015e+01 3.813946720917975597e+01 7.167643931459146245e+01 5.066038173249749548e+02 5.066038173249750685e+02 5.066676141452555271e+02
2.577457043710782258e+01 2.577457043710853668e+01 4.775263260227905704e+01 5.080370518632140033e+02 5.080370518632142307e+02 5.081097595293888389e+02
1.299220127906340672e+01 1.299220127906529143e+01 2.386440738605801215e+01 5.089294911243263755e+02 5.089294911243264323e+02 5.089544920718755634e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.092324259573018708e+02 5.092324259573019845e+02 5.092324259573020413e+02
